 0,"[759.928466796875, 123.86176681518555]","[1835.1339721679688, 685.7120666503906]","[1000.2539978027344, 126.0054702758789]","[2126.350830078125, 764.6376342773438]","[719.0085754394531, 221.14791107177734]","[30.57135544717312, 390.5902099609375]","[1663.48095703125, 798.57470703125]","[1897.6322021484375, 173.31031036376953]"
22,"[762.9999389648438, 117.71123886108398]","[1007.1034240722656, 127.36819076538086]","[2126.9774169921875, 765.4172058105469]","[721.14013671875, 218.8447494506836]","[1923.2037353515625, 176.00692749023438]","[1832.2354736328125, 676.7798767089844]","[1931.0195922851562, 744.8336486816406]","[1661.8424682617188, 801.7341003417969]","[1895.167724609375, 161.20032501220703]"
23,"[762.7319030761719, 116.93555450439453]","[983.8850402832031, 114.5735969543457]","[1006.0302429199219, 127.63005828857422]","[2126.2298583984375, 765.2958068847656]","[720.5665893554688, 219.04279327392578]","[1922.162109375, 176.25267791748047]","[1836.4855346679688, 676.6525573730469]","[1936.138671875, 741.5390625]","[1663.9178466796875, 802.4942321777344]","[1895.0806884765625, 161.0844268798828]"
24,"[762.4190673828125, 118.79843521118164]","[989.5487670898438, 116.3715934753418]","[2126.303955078125, 765.1902465820312]","[718.9944458007812, 218.57532501220703]","[1921.2477416992188, 175.96533966064453]","[1836.1746826171875, 674.7933044433594]","[1937.712890625, 740.9969177246094]","[1666.1995849609375, 802.0254821777344]","[1894.74755859375, 162.63890838623047]"
25,"[762.3545227050781, 118.91580963134766]","[989.6597900390625, 116.97692108154297]","[1006.1439819335938, 127.26885223388672]","[2126.957275390625, 765.6954040527344]","[718.8296813964844, 218.62486267089844]","[1921.6439208984375, 175.92049407958984]","[1837.653076171875, 673.9344177246094]","[1935.9022216796875, 742.0279235839844]","[1666.0820922851562, 803.9902954101562]","[1895.0234985351562, 162.429931640625]"
26,"[761.6957092285156, 118.72212982177734]","[1005.5942993164062, 127.01287460327148]","[2126.89306640625, 765.5078125]","[717.8206481933594, 218.65059661865234]","[1922.3607788085938, 175.65782165527344]","[1836.9569702148438, 676.7080078125]","[1932.5503540039062, 741.3731384277344]","[1668.7255859375, 804.5827331542969]","[1894.8260498046875, 162.13067626953125]"
27,"[761.7381896972656, 119.35503387451172]","[1004.3549499511719, 127.22931289672852]","[2126.8997802734375, 765.4617004394531]","[717.6125793457031, 217.96722412109375]","[1923.2753295898438, 176.01175689697266]","[1837.7263793945312, 679.5144653320312]","[1931.1585083007812, 740.1868896484375]","[1670.01904296875, 805.7633972167969]","[1894.439208984375, 161.4064712524414]"
28,"[763.1112060546875, 119.9985122680664]","[1004.5061340332031, 128.3139877319336]","[2128.2177734375, 765.8410034179688]","[717.0419311523438, 217.202392578125]","[1922.5595092773438, 175.1684112548828]","[1841.153564453125, 681.3979797363281]","[1935.0228881835938, 740.9526672363281]","[1670.0540771484375, 808.2193908691406]","[1894.7657470703125, 163.06707763671875]"
29,"[761.1371765136719, 120.76042938232422]","[986.8499450683594, 117.49995040893555]","[716.5248718261719, 218.2312774658203]","[1922.69091796875, 174.71649169921875]","[34.35047896206379, 391.02671813964844]","[1841.9718017578125, 683.8076782226562]","[1930.2781982421875, 744.6850891113281]","[1670.3223266601562, 809.7261352539062]","[1894.78076171875, 165.4371109008789]"
30,"[761.0692749023438, 120.8753547668457]","[981.5612182617188, 116.70849609375]","[1003.7261047363281, 128.64002990722656]","[716.4016723632812, 219.06551361083984]","[1844.2686767578125, 681.8683166503906]","[1931.3567504882812, 748.697021484375]","[1670.6083984375, 808.6836853027344]","[1895.2691040039062, 168.46822357177734]"
31,"[759.6611022949219, 122.55067825317383]","[981.2054138183594, 115.99036407470703]","[714.9364929199219, 219.56143188476562]","[1843.6797485351562, 682.4230651855469]","[1930.1068725585938, 751.9351501464844]","[1670.1845092773438, 809.8563842773438]","[1895.2404174804688, 168.20257568359375]"
32,"[760.5066223144531, 121.85752868652344]","[979.6963806152344, 115.03712844848633]","[715.6097106933594, 219.54621124267578]","[1841.9908447265625, 684.6587829589844]","[1927.609375, 751.0325317382812]","[1668.74462890625, 809.3572082519531]","[1895.4169311523438, 167.8191909790039]"
33,"[995.5993347167969, 123.93464660644531]","[760.7884826660156, 122.10663986206055]","[714.5635986328125, 219.09725189208984]","[1840.69580078125, 684.4233703613281]","[1925.2691650390625, 754.6760559082031]","[1665.1807861328125, 809.2981262207031]","[1760.1641235351562, 805.6441040039062]","[1895.6047973632812, 169.3968276977539]"
34,"[995.20458984375, 124.60658264160156]","[757.9585876464844, 121.96798706054688]","[1964.3074951171875, 854.3433227539062]","[716.1724243164062, 221.0383758544922]","[1842.2525634765625, 681.8519287109375]","[1663.7652587890625, 808.8773803710938]","[1759.2626953125, 806.7252807617188]","[1895.6393432617188, 170.97797393798828]"
35,"[995.7813720703125, 124.76184463500977]","[758.7698364257812, 120.10438919067383]","[716.5157470703125, 220.0725860595703]","[1838.20361328125, 680.1974792480469]","[1662.3598022460938, 807.2793273925781]","[1757.785888671875, 805.9249267578125]","[1895.8209838867188, 171.6439666748047]"
36,"[994.8362731933594, 126.05685806274414]","[757.844970703125, 119.56173706054688]","[968.72265625, 111.7808723449707]","[717.5377807617188, 220.8821792602539]","[1832.617431640625, 677.3135986328125]","[1935.7572021484375, 743.9217834472656]","[1663.040283203125, 804.8684692382812]","[1757.7572021484375, 805.9955139160156]","[1895.7295532226562, 171.44995880126953]"
37,"[758.2201538085938, 120.2116813659668]","[1958.041015625, 856.5235290527344]","[968.5119018554688, 111.98944473266602]","[2128.86865234375, 767.3168029785156]","[718.43603515625, 220.12776947021484]","[1832.5044555664062, 678.7213134765625]","[1922.095703125, 748.8943786621094]","[1658.4193115234375, 802.1691284179688]","[1755.2384643554688, 804.5746459960938]","[1896.551025390625, 171.63021850585938]"
38,"[757.6040649414062, 119.6301498413086]","[968.9306945800781, 111.59099578857422]","[2128.8115234375, 767.0195922851562]","[718.1253967285156, 220.30925750732422]","[1830.8795166015625, 675.6115417480469]","[1921.5159912109375, 746.7127380371094]","[1651.6499633789062, 797.6221008300781]","[1896.6426391601562, 171.33539581298828]"
39,"[757.3699645996094, 118.89506530761719]","[971.5381469726562, 111.7003059387207]","[2129.5369873046875, 767.2118835449219]","[718.6549377441406, 220.51709747314453]","[1829.6000366210938, 676.8166809082031]","[1921.5978393554688, 744.5225524902344]","[1647.015380859375, 795.4942626953125]","[1896.810546875, 171.584228515625]"
40,"[757.0046081542969, 118.19140243530273]","[975.4209289550781, 112.89502334594727]","[718.5869445800781, 219.98081970214844]","[1921.908935546875, 175.79267120361328]","[34.75999005138874, 390.05299377441406]","[1828.8684692382812, 673.6774597167969]","[1924.7137451171875, 737.4277038574219]","[1646.3051147460938, 794.1400146484375]","[1896.548828125, 168.42557525634766]"
41,"[757.0653076171875, 118.22488403320312]","[977.4389343261719, 113.26117706298828]","[719.5649108886719, 220.70630645751953]","[1922.382568359375, 175.79239654541016]","[35.91276127099991, 390.09141540527344]","[1827.391357421875, 671.4077453613281]","[1923.7037353515625, 736.0939331054688]","[1646.2698364257812, 792.25146484375]","[1897.2142333984375, 165.53053283691406]"
42,"[759.2409362792969, 117.83792495727539]","[978.8082275390625, 113.66010284423828]","[719.4762878417969, 218.6114501953125]","[1921.5101928710938, 175.48973083496094]","[34.99263150990009, 389.8806457519531]","[1827.0599365234375, 670.3930358886719]","[1922.074951171875, 737.3426513671875]","[1648.1002197265625, 791.9217529296875]","[1897.5674438476562, 164.81182861328125]"
43,"[759.5755310058594, 118.09700012207031]","[979.0762939453125, 113.34337615966797]","[718.4974975585938, 217.88604736328125]","[1922.4999389648438, 176.08364868164062]","[35.02454765886068, 389.9542999267578]","[1827.5903930664062, 670.2119750976562]","[1923.0253295898438, 738.1661376953125]","[1648.6535034179688, 791.470458984375]","[1897.2774658203125, 164.68155670166016]"
44,"[761.4567260742188, 118.48865509033203]","[979.7167358398438, 114.00423812866211]","[719.6876220703125, 216.45079803466797]","[1921.0463256835938, 175.52996063232422]","[35.24528972059488, 390.2370147705078]","[1826.5398559570312, 670.5692138671875]","[1923.2079467773438, 736.2528686523438]","[1648.614990234375, 792.1145629882812]","[1898.0615844726562, 164.28731536865234]"
45,"[762.647216796875, 118.90167236328125]","[981.3167724609375, 114.30104064941406]","[719.2024230957031, 215.3111572265625]","[1921.3729858398438, 175.90673828125]","[35.87960512936115, 390.2274932861328]","[1826.9825439453125, 670.9124755859375]","[1923.7708740234375, 737.5960083007812]","[1651.0958862304688, 793.1134033203125]","[1898.0482177734375, 165.3084945678711]"
46,"[764.0234375, 118.7224349975586]","[983.6675415039062, 114.30591583251953]","[720.711181640625, 214.1138916015625]","[1922.806640625, 176.869140625]","[35.86976580321789, 390.5056915283203]","[1828.3526611328125, 673.468017578125]","[1927.3663330078125, 737.9811401367188]","[1652.970947265625, 794.2241516113281]","[1898.21337890625, 164.69202423095703]"
47,"[766.6124877929688, 118.13414764404297]","[1006.6442565917969, 126.91203689575195]","[721.2838134765625, 213.55917358398438]","[1922.3777465820312, 176.5669708251953]","[36.12515053898096, 390.5584411621094]","[1829.416259765625, 675.4937744140625]","[1930.0409545898438, 739.9093322753906]","[1656.4540405273438, 796.3145751953125]","[1897.9466552734375, 166.83058166503906]"
48,"[763.3643188476562, 118.30789947509766]","[996.0927734375, 118.40559005737305]","[721.2684020996094, 214.75716400146484]","[1921.0363159179688, 176.49542999267578]","[36.8951665237546, 390.581298828125]","[1827.7465209960938, 674.5684509277344]","[1933.7911987304688, 738.9986572265625]","[979.0650634765625, 115.59367752075195]","[1657.7056884765625, 797.3703918457031]","[1897.0745849609375, 166.23512268066406]"
49,"[762.6078796386719, 117.4971809387207]","[1009.8020629882812, 127.75724792480469]","[720.8611145019531, 214.49173736572266]","[1921.8026733398438, 176.7482147216797]","[37.83976712822914, 390.5450134277344]","[1829.9073486328125, 672.9071655273438]","[1934.3153076171875, 739.7497253417969]","[1659.42138671875, 797.8396911621094]","[1897.5111694335938, 164.59647369384766]"
50,"[763.1101684570312, 117.09199523925781]","[721.2652587890625, 214.82061004638672]","[1921.3359375, 176.54425048828125]","[36.349996104836464, 390.4698181152344]","[1830.2509765625, 673.057373046875]","[1934.9912719726562, 740.6384887695312]","[980.9606628417969, 115.38852310180664]","[1659.75146484375, 798.2482299804688]","[1896.9981079101562, 167.10665893554688]"
51,"[763.075439453125, 117.02278518676758]","[996.6731567382812, 118.29042434692383]","[721.8404846191406, 215.781005859375]","[1920.7444458007812, 176.44241333007812]","[36.42464055120945, 390.4529724121094]","[1830.2361450195312, 674.269287109375]","[1934.2620239257812, 740.9098510742188]","[1659.0719604492188, 797.6346740722656]","[1896.6965942382812, 167.61668395996094]"
52,"[763.1495666503906, 117.03933334350586]","[1007.935302734375, 127.41053009033203]","[722.6859741210938, 215.7547149658203]","[1921.6527709960938, 176.7014617919922]","[35.53907100111246, 390.26478576660156]","[1828.9443359375, 674.0222473144531]","[1933.5509643554688, 740.8940124511719]","[1657.7613525390625, 798.3429260253906]","[1896.8292236328125, 166.4904556274414]"
53,"[762.1077575683594, 116.19429016113281]","[1827.31103515625, 681.2802734375]","[995.9627075195312, 118.47344970703125]","[1008.4485168457031, 128.48023986816406]","[723.0858459472656, 216.64649963378906]","[1921.6406860351562, 176.5430679321289]","[36.83914217352867, 390.4328918457031]","[1935.9955444335938, 739.2631225585938]","[1655.977294921875, 796.7689819335938]","[1896.4988403320312, 166.87879943847656]"
54,"[763.3505249023438, 117.19721984863281]","[997.0264892578125, 118.71357727050781]","[1008.9108581542969, 128.1273651123047]","[722.576416015625, 216.63906860351562]","[1922.004150390625, 176.79381561279297]","[40.470314621925354, 390.60089111328125]","[1826.3381958007812, 672.3927917480469]","[1932.3128051757812, 740.6047058105469]","[1651.8663330078125, 795.8500671386719]","[1896.8803100585938, 167.2867202758789]"
55,"[764.6867980957031, 116.7546272277832]","[990.6356811523438, 115.79717636108398]","[722.6913757324219, 216.78689575195312]","[1921.7030639648438, 176.87760162353516]","[38.975046776235104, 390.4646759033203]","[1826.1449584960938, 672.0198364257812]","[1931.4161987304688, 738.78466796875]","[1648.2256469726562, 794.3400268554688]","[1896.592041015625, 168.0089111328125]"
56,"[765.4581604003906, 117.89608001708984]","[988.8629760742188, 115.35749816894531]","[723.0467834472656, 216.4010238647461]","[1921.3502807617188, 176.70059204101562]","[38.898754470050335, 390.7001647949219]","[1825.72998046875, 671.5368041992188]","[1928.5012817382812, 737.4076843261719]","[1647.7982177734375, 792.7495422363281]","[1895.7313842773438, 169.65654754638672]"
57,"[764.6130676269531, 117.4009895324707]","[986.19970703125, 114.3478012084961]","[722.7872009277344, 216.6535415649414]","[1921.3715209960938, 176.64595794677734]","[39.34428486227989, 390.70079040527344]","[1824.5777587890625, 668.4915161132812]","[1924.6693115234375, 735.9256896972656]","[1649.0494995117188, 791.7327575683594]","[1895.5684204101562, 169.37638092041016]"
58,"[765.2383728027344, 117.22478485107422]","[984.7485046386719, 114.04869079589844]","[722.3713989257812, 217.4988250732422]","[1921.2924194335938, 176.4000244140625]","[38.443015180528164, 390.67433166503906]","[1825.2255249023438, 659.4250793457031]","[1921.0393676757812, 729.8239440917969]","[1650.4478149414062, 790.1853637695312]","[1895.82275390625, 169.697509765625]"
59,"[764.7522583007812, 117.45425796508789]","[1826.02685546875, 670.6045532226562]","[983.2984619140625, 114.18000411987305]","[722.2495727539062, 217.06389617919922]","[1921.0648803710938, 176.2205047607422]","[38.18131706118584, 390.6105194091797]","[1650.0262451171875, 790.0115966796875]","[1895.8890991210938, 169.37451171875]"
60,"[763.907470703125, 117.79605865478516]","[985.8087768554688, 115.34457397460938]","[721.8052673339844, 217.31027221679688]","[1922.1397094726562, 176.38689422607422]","[37.33121598511934, 390.532470703125]","[1824.4586791992188, 658.1468505859375]","[1918.541748046875, 725.7753295898438]","[1650.9070434570312, 788.5627746582031]","[1896.9820556640625, 164.46204376220703]"
61,"[763.3460388183594, 117.5721664428711]","[988.1315002441406, 115.76529312133789]","[722.2840270996094, 218.0021743774414]","[1923.1278686523438, 176.86801147460938]","[37.50070045143366, 390.61456298828125]","[1824.3208618164062, 659.023193359375]","[1919.1024169921875, 725.2305297851562]","[1651.2890014648438, 788.79638671875]"
62,"[762.1874694824219, 118.24105072021484]","[987.8308410644531, 116.07644271850586]","[722.2756652832031, 218.07189178466797]","[1921.5169067382812, 176.30536651611328]","[36.99644948542118, 390.4060363769531]","[1824.465576171875, 659.7287292480469]","[1922.185302734375, 728.8077087402344]","[1652.0276489257812, 789.1169128417969]","[1898.373046875, 163.77742767333984]"
63,"[760.27783203125, 118.18952941894531]","[1826.6228637695312, 674.7445983886719]","[988.5405578613281, 116.47957611083984]","[722.5049743652344, 218.14337158203125]","[1920.995849609375, 176.05725860595703]","[36.682626239955425, 390.4649963378906]","[1924.5197143554688, 731.3817443847656]","[1651.4522705078125, 789.7713012695312]","[1898.5076904296875, 163.68384552001953]"
64,"[759.5608520507812, 119.3738021850586]","[985.8934020996094, 115.87339782714844]","[721.0809631347656, 218.76449584960938]","[1920.3768310546875, 175.80585479736328]","[37.35241038352251, 390.54225158691406]","[1826.8346557617188, 665.6126708984375]","[1926.5291748046875, 732.1015319824219]","[1651.3700561523438, 790.9185791015625]","[1896.3592529296875, 168.38245391845703]"
65,"[760.7388610839844, 119.51828384399414]","[980.3734436035156, 114.76760864257812]","[720.1612243652344, 218.34362030029297]","[1919.5861206054688, 175.53861236572266]","[38.821080684661865, 390.74046325683594]","[1829.055908203125, 664.2665710449219]","[1927.8773193359375, 735.9674682617188]","[1655.0194702148438, 793.510009765625]","[1895.7213745117188, 169.6791763305664]"
66,"[760.9547424316406, 119.13258743286133]","[977.0133666992188, 113.23480224609375]","[718.5882873535156, 218.2191162109375]","[1920.2332153320312, 175.99905395507812]","[38.40571917593479, 390.89344787597656]","[1829.9677734375, 669.3353881835938]","[1929.218994140625, 737.5020751953125]","[1658.9135131835938, 795.4319458007812]","[1895.245361328125, 170.2394790649414]"
67,"[760.73779296875, 119.43541717529297]","[974.7329711914062, 112.43192672729492]","[718.8993835449219, 218.43091583251953]","[1920.8690185546875, 176.2309112548828]","[38.09962472319603, 390.8108215332031]","[1831.572265625, 670.1087646484375]","[1931.5007934570312, 739.7496032714844]","[1658.5416870117188, 796.1825561523438]","[1895.3319702148438, 169.73876953125]"
68,"[761.26611328125, 118.83515930175781]","[977.3041076660156, 113.01763534545898]","[718.4392395019531, 219.51747131347656]","[1921.2727661132812, 176.44586944580078]","[38.38415148854256, 390.78187561035156]","[1833.2998657226562, 671.8658447265625]","[1930.488525390625, 739.3193359375]","[1659.8424682617188, 797.3753967285156]","[1894.8157348632812, 170.42066955566406]"
69,"[760.1472778320312, 119.19443130493164]","[977.3214111328125, 113.9599494934082]","[717.1007080078125, 219.79991149902344]","[1921.9559326171875, 176.55982208251953]","[36.65996062755585, 390.3201904296875]","[1832.5195922851562, 673.0928955078125]","[1930.5732421875, 737.6162109375]","[1660.6639404296875, 797.47021484375]","[1895.545166015625, 168.53583526611328]"
70,"[759.9713745117188, 119.84235000610352]","[975.7193298339844, 113.88068771362305]","[716.1101989746094, 217.75852966308594]","[1921.3518676757812, 176.09586334228516]","[36.92865566909313, 390.0703582763672]","[1831.2633056640625, 672.8492431640625]","[1928.9683227539062, 737.8145446777344]","[1660.4689331054688, 797.2606811523438]","[1895.875732421875, 167.05838012695312]"
71,"[759.12060546875, 119.66499328613281]","[974.9412536621094, 114.206298828125]","[715.9129943847656, 217.31358337402344]","[1922.5877685546875, 176.41805267333984]","[37.983789041638374, 390.3505401611328]","[1828.9602661132812, 673.0741271972656]","[1929.0476684570312, 738.4783020019531]","[1659.4752197265625, 797.1122741699219]","[1895.7487182617188, 165.51499938964844]"
72,"[759.6293640136719, 120.12479782104492]","[975.3745727539062, 114.08418655395508]","[715.7384643554688, 217.04192352294922]","[1923.2972412109375, 177.1410903930664]","[36.95389801263809, 390.52447509765625]","[1828.0891723632812, 673.5310668945312]","[1927.649169921875, 738.5080261230469]","[1657.802734375, 795.9862365722656]","[1895.2236328125, 167.18771362304688]"
73,"[758.9297180175781, 119.87240600585938]","[977.52880859375, 114.18992614746094]","[715.5083923339844, 216.36599731445312]","[1924.205078125, 177.2978744506836]","[36.36701415479183, 390.34375]","[1826.8984375, 675.3983459472656]","[1927.205322265625, 738.3818054199219]","[1652.8389892578125, 794.3624267578125]","[1894.671630859375, 167.94447326660156]"
74,"[758.3668823242188, 118.93099594116211]","[978.4601135253906, 114.36544799804688]","[714.6512145996094, 216.03628540039062]","[1925.5673217773438, 177.77212524414062]","[37.21136801689863, 390.3921813964844]","[1827.4056396484375, 674.2698059082031]","[1924.3522338867188, 736.5119323730469]","[1648.3650512695312, 793.6512451171875]"
75,"[758.15625, 118.7048454284668]","[973.8264465332031, 113.79327774047852]","[715.1161499023438, 215.60102081298828]","[1926.6602172851562, 177.91384887695312]","[37.42526998370886, 390.5532684326172]","[1827.2688598632812, 671.513916015625]","[1647.3701171875, 792.9468994140625]"
76,"[757.9032897949219, 118.11511993408203]","[973.1917419433594, 113.0407829284668]","[715.3161926269531, 214.99510192871094]","[1926.3051147460938, 177.64797973632812]","[37.32038573175669, 390.52198791503906]","[1826.6187133789062, 669.6106262207031]","[1647.3348388671875, 791.1130676269531]"
