203,"[593.8869934082031, 251.96299743652344]","[879.4140014648438, 1036.9147033691406]","[854.1291198730469, 994.6565856933594]","[985.0216674804688, 932.4677429199219]","[484.0142059326172, 943.096435546875]","[566.5993347167969, 302.7525329589844]","[823.3128967285156, 925.0459899902344]","[566.2695922851562, 945.5858459472656]","[551.6458435058594, 253.80289459228516]","[767.2675170898438, 844.0214233398438]","[593.14501953125, 880.8045349121094]","[804.2975769042969, 969.2442626953125]","[649.7169799804688, 895.9059143066406]"
204,"[594.3335876464844, 251.59781646728516]","[881.4200134277344, 1034.6401977539062]","[1000.6788024902344, 927.7949523925781]","[486.74281311035156, 948.7497253417969]","[866.2164916992188, 981.4684448242188]","[566.4331665039062, 302.1643829345703]","[829.109375, 922.816162109375]","[567.6852111816406, 948.1201477050781]","[552.3717651367188, 253.4546127319336]","[782.7483215332031, 834.1378173828125]","[595.7351989746094, 883.6574401855469]","[800.7685241699219, 957.9066467285156]","[656.0637817382812, 897.3360900878906]"
205,"[595.3203125, 250.9394989013672]","[881.9730224609375, 1033.9860534667969]","[659.1517333984375, 902.9589233398438]","[1008.3734436035156, 921.3155822753906]","[489.03955078125, 950.5455017089844]","[870.1041259765625, 972.8764343261719]","[566.0814819335938, 301.39540100097656]","[834.4393310546875, 918.4775390625]","[568.8334350585938, 949.0641479492188]","[552.6432189941406, 253.01959228515625]","[797.5342712402344, 822.7857971191406]","[597.4976501464844, 883.0313110351562]","[801.5912780761719, 939.436279296875]"
206,"[596.7613525390625, 250.06536865234375]","[882.6860656738281, 1035.0124816894531]","[658.0575256347656, 898.1531677246094]","[1014.4085998535156, 914.838134765625]","[489.9248046875, 952.2126159667969]","[879.6219177246094, 970.1250305175781]","[566.8248901367188, 300.8265075683594]","[868.8820495605469, 915.5759887695312]","[570.0377502441406, 953.1742858886719]","[554.3241271972656, 252.58837890625]","[832.89599609375, 816.7457275390625]","[596.8060302734375, 885.3916320800781]","[835.4022827148438, 934.55322265625]"
207,"[597.4545288085938, 249.6251449584961]","[889.3135986328125, 980.7781066894531]","[885.4339904785156, 1036.7211608886719]","[656.8052368164062, 899.0224304199219]","[1020.3492126464844, 912.3671875]","[489.3588104248047, 952.6066284179688]","[908.7813415527344, 916.5924377441406]","[876.9770202636719, 815.8226318359375]","[567.0492248535156, 300.15184020996094]","[572.7911071777344, 955.6345825195312]","[554.917236328125, 252.8507537841797]","[597.2738342285156, 887.1150512695312]","[875.1058959960938, 947.751708984375]"
208,"[598.0755920410156, 249.37991333007812]","[885.9218444824219, 1038.4318542480469]","[1027.4524536132812, 911.9537048339844]","[660.6378479003906, 889.7297973632812]","[489.7300567626953, 954.795654296875]","[948.4379577636719, 925.4956665039062]","[910.9638671875, 957.6439819335938]","[921.0123596191406, 815.175537109375]","[567.1769714355469, 300.0517883300781]","[574.73193359375, 958.1148986816406]","[554.6254272460938, 252.58023071289062]","[598.1182556152344, 888.7965393066406]"
209,"[597.5058898925781, 249.048583984375]","[917.2080688476562, 979.771240234375]","[886.8833923339844, 1039.1715087890625]","[1045.6546936035156, 909.6991577148438]","[659.9261169433594, 885.4249267578125]","[489.6590118408203, 955.0067138671875]","[983.1758728027344, 915.3154296875]","[940.2027282714844, 953.9419555664062]","[950.9555969238281, 813.0603637695312]","[566.9666748046875, 299.4158630371094]","[575.7205810546875, 955.3932800292969]","[554.1557312011719, 253.09686279296875]","[595.7398681640625, 889.7733459472656]"
210,"[596.7759094238281, 248.88921356201172]","[934.8276977539062, 976.3983764648438]","[886.0489807128906, 1038.9410095214844]","[1056.6782836914062, 905.4469909667969]","[658.1811218261719, 877.7193603515625]","[487.9199981689453, 954.6071166992188]","[1004.9843139648438, 911.3174743652344]","[961.7904052734375, 948.4722900390625]","[976.3272094726562, 810.0614624023438]","[566.5513000488281, 299.14146423339844]","[570.4049377441406, 955.8309326171875]","[554.0023498535156, 252.61878204345703]","[595.1101379394531, 896.3199157714844]"
211,"[597.0712890625, 248.81377410888672]","[1045.8852844238281, 902.5253295898438]","[657.4723205566406, 878.8305053710938]","[487.2400360107422, 954.5243225097656]","[992.5959777832031, 959.2507629394531]","[1000.8544921875, 828.0826416015625]","[566.797119140625, 299.1861572265625]","[568.7444763183594, 956.2112121582031]","[554.1097106933594, 252.4478530883789]","[592.9701538085938, 891.3162231445312]","[1032.4964294433594, 919.9801940917969]","[939.64306640625, 956.7384338378906]"
212,"[596.5828552246094, 248.87496948242188]","[648.2516784667969, 898.1751708984375]","[487.31793212890625, 952.8587036132812]","[1019.9125366210938, 975.043701171875]","[1022.2603759765625, 845.6883239746094]","[566.1461181640625, 298.8870391845703]","[569.0774230957031, 956.6222534179688]","[553.6065979003906, 252.42980194091797]","[588.7049255371094, 891.6985168457031]","[1051.5784606933594, 928.2233581542969]","[939.8320617675781, 944.15869140625]"
213,"[597.0041809082031, 249.0424346923828]","[1039.7574462890625, 858.1339721679688]","[643.5779724121094, 897.5000915527344]","[486.98304748535156, 952.3186340332031]","[1013.6107482910156, 973.7450561523438]","[566.0476379394531, 298.941650390625]","[569.1108703613281, 954.6178588867188]","[554.0699462890625, 252.35726165771484]","[586.2537536621094, 897.9836730957031]","[1051.281005859375, 939.1505432128906]","[942.7863464355469, 950.466552734375]"
214,"[597.8681945800781, 249.22750854492188]","[1042.5670166015625, 864.7416381835938]","[647.455322265625, 896.4152526855469]","[486.2673797607422, 951.2236938476562]","[1007.1784973144531, 962.649658203125]","[944.0344848632812, 947.6112060546875]","[566.461181640625, 299.70225524902344]","[569.4212951660156, 955.7108764648438]","[554.3492736816406, 252.77275848388672]","[592.1812133789062, 905.9181823730469]","[1045.8363342285156, 930.6380004882812]"
215,"[597.5791625976562, 250.4837188720703]","[646.9368896484375, 903.1090087890625]","[994.0585021972656, 940.8222351074219]","[942.0946044921875, 950.2642211914062]","[1033.6597290039062, 845.8977661132812]","[566.920654296875, 300.61517333984375]","[568.6918334960938, 954.8146667480469]","[554.1736450195312, 253.89041137695312]","[589.5614318847656, 902.2658081054688]","[1034.2716979980469, 919.0146789550781]","[484.53575134277344, 948.4450988769531]"
216,"[598.1438903808594, 251.48285675048828]","[940.3593444824219, 954.5605163574219]","[882.6940612792969, 1035.3973388671875]","[641.726806640625, 900.9191284179688]","[484.03271484375, 945.5986022949219]","[981.5556335449219, 936.8245849609375]","[1011.3691101074219, 808.2494506835938]","[566.8342895507812, 301.8320617675781]","[565.9826354980469, 954.7356567382812]","[554.2341918945312, 254.66162109375]","[587.4250793457031, 904.2665710449219]","[1051.3679809570312, 888.7889404296875]"
217,"[597.4146728515625, 252.53807067871094]","[881.0525512695312, 1037.8603210449219]","[1054.9013061523438, 889.6482543945312]","[638.7113952636719, 899.8755493164062]","[999.671142578125, 897.6709289550781]","[950.7091369628906, 937.294921875]","[973.3299255371094, 794.9199829101562]","[567.1437072753906, 303.60166931152344]","[565.0940856933594, 956.4055480957031]","[554.5062255859375, 255.9869384765625]","[583.7478637695312, 904.3584899902344]","[483.3770751953125, 942.9081420898438]"
218,"[597.1888427734375, 254.27217864990234]","[878.4821166992188, 1038.1596069335938]","[1051.7899169921875, 891.0383911132812]","[641.9434204101562, 892.2379760742188]","[483.5589599609375, 941.9390563964844]","[962.835693359375, 877.3856201171875]","[924.2099609375, 934.2951354980469]","[935.3246459960938, 778.7031555175781]","[567.92822265625, 305.55979919433594]","[570.0250549316406, 954.74609375]","[554.8231201171875, 257.20951080322266]","[587.0221252441406, 890.6695861816406]"
219,"[596.7067260742188, 255.87152099609375]","[879.7442932128906, 1038.3070983886719]","[1039.1406555175781, 897.9552307128906]","[648.9473876953125, 890.0287780761719]","[931.8290405273438, 874.3148193359375]","[918.043212890625, 957.2446899414062]","[903.4018859863281, 774.4430847167969]","[568.1270751953125, 306.5397644042969]","[571.6095886230469, 954.792724609375]","[554.08203125, 258.33497619628906]","[589.142822265625, 890.2860107421875]","[482.22235107421875, 941.6587219238281]","[888.137451171875, 909.7089233398438]"
220,"[596.5924377441406, 257.5482711791992]","[880.7879333496094, 1037.355224609375]","[1027.8702392578125, 892.7535400390625]","[654.7980041503906, 894.2827453613281]","[482.3575134277344, 940.3467102050781]","[921.476806640625, 872.5136413574219]","[901.4846801757812, 957.4152221679688]","[871.5478515625, 780.0059509277344]","[568.2247314453125, 308.2681884765625]","[567.7247619628906, 947.8744812011719]","[554.4872741699219, 260.55616760253906]","[585.2396240234375, 882.5400695800781]","[595.031982421875, 901.3811645507812]","[883.1650085449219, 912.2258911132812]"
221,"[596.7927551269531, 258.696044921875]","[879.9014892578125, 1037.0545654296875]","[1022.573974609375, 899.64453125]","[653.8014526367188, 908.1332092285156]","[904.812255859375, 879.2953796386719]","[894.8113708496094, 969.2334289550781]","[568.1917724609375, 309.7288818359375]","[566.4547119140625, 952.5502014160156]","[554.1583251953125, 261.0734634399414]","[848.1623229980469, 781.05859375]","[598.9676818847656, 915.3894348144531]","[483.0198669433594, 939.6157836914062]","[864.7300720214844, 923.1713562011719]"
222,"[596.5823364257812, 260.1737823486328]","[878.9356384277344, 1038.7542419433594]","[1021.1822814941406, 905.7961120605469]","[655.573974609375, 940.4780578613281]","[905.743408203125, 887.4585876464844]","[898.757568359375, 985.0762023925781]","[568.0156555175781, 311.42005920410156]","[571.408935546875, 960.7938842773438]","[553.9306640625, 262.76393127441406]","[848.9053955078125, 805.7640380859375]","[607.4436645507812, 922.4867248535156]","[481.9378356933594, 940.8661499023438]","[871.826171875, 939.4652099609375]"
223,"[596.3480224609375, 261.7127914428711]","[1019.606201171875, 908.9670715332031]","[671.6982421875, 945.49267578125]","[930.3471374511719, 916.5412902832031]","[899.0491027832031, 970.4225769042969]","[568.0699768066406, 313.14500427246094]","[585.37255859375, 961.3622741699219]","[552.9227600097656, 264.8409729003906]","[614.1846923828125, 920.2704162597656]","[484.2934265136719, 944.7730102539062]","[874.9513854980469, 847.4851989746094]"
224,"[595.8699035644531, 262.70081329345703]","[882.4895935058594, 1041.5768432617188]","[1022.9080505371094, 917.1017150878906]","[680.3457336425781, 940.2956848144531]","[485.7009735107422, 945.8154602050781]","[971.0737609863281, 962.158203125]","[940.5575561523438, 1006.07080078125]","[567.6510620117188, 314.3614501953125]","[552.6781921386719, 265.84986877441406]","[613.43603515625, 911.6578063964844]","[588.9888305664062, 961.0773010253906]","[926.9855346679688, 885.4646301269531]"
225,"[595.6866760253906, 263.20831298828125]","[1031.3112182617188, 926.5763244628906]","[675.1701354980469, 920.7068176269531]","[982.6249084472656, 951.4097290039062]","[490.21592712402344, 948.4617004394531]","[1004.4661560058594, 1015.6697998046875]","[567.9833374023438, 315.23426818847656]","[584.06298828125, 960.2848205566406]","[553.1215209960938, 266.6855697631836]","[607.049072265625, 905.0569763183594]","[995.1577758789062, 1056.1832580566406]","[900.234619140625, 1007.8939819335938]","[640.4786376953125, 893.3543090820312]"
226,"[594.7028503417969, 264.1446533203125]","[676.3412780761719, 904.7955627441406]","[1034.5523376464844, 998.4253234863281]","[495.9631042480469, 953.0343017578125]","[567.6806030273438, 316.1803741455078]","[581.5672607421875, 961.8646850585938]","[552.3304138183594, 267.9838333129883]","[1043.2908325195312, 1047.7822265625]","[1029.5295104980469, 934.13671875]","[1014.4130554199219, 1090.2686767578125]","[613.8077697753906, 905.1427001953125]","[914.6580810546875, 1018.6414489746094]","[641.4093627929688, 872.5408630371094]"
227,"[594.2697448730469, 265.14198303222656]","[880.2183532714844, 1042.3660888671875]","[683.4930419921875, 909.9192199707031]","[1043.3394470214844, 1038.5900268554688]","[495.7582550048828, 956.2737121582031]","[567.6318054199219, 317.23512268066406]","[584.3484802246094, 960.2954711914062]","[552.1934509277344, 269.09552001953125]","[598.688232421875, 883.2418212890625]","[1038.7795104980469, 938.9345703125]","[1045.4632568359375, 1067.3822021484375]","[1013.0597534179688, 1111.5503540039062]","[621.6103820800781, 916.8743591308594]","[925.269287109375, 1024.2110900878906]","[639.5056762695312, 894.9449768066406]"
228,"[594.0172424316406, 264.8609161376953]","[881.0484924316406, 1043.0431518554688]","[693.6375732421875, 916.5711364746094]","[1044.7286682128906, 1041.1828918457031]","[496.2692413330078, 958.3466796875]","[991.6000366210938, 1105.4669799804688]","[567.7385864257812, 317.05865478515625]","[588.0948791503906, 956.1019287109375]","[552.0625305175781, 268.99969482421875]","[600.0740051269531, 883.9119567871094]","[1039.5677795410156, 936.980712890625]","[1052.2620239257812, 1100.6732788085938]","[633.2198486328125, 909.1767272949219]","[928.4529724121094, 1020.0161437988281]"
229,"[593.40283203125, 263.9764633178711]","[692.1386108398438, 911.5699768066406]","[1033.3917541503906, 1025.880859375]","[492.0534973144531, 957.0061950683594]","[567.5969543457031, 316.8186492919922]","[582.4497680664062, 949.2205505371094]","[551.5946044921875, 268.0795593261719]","[602.9283752441406, 888.0104064941406]","[1027.252197265625, 929.8756408691406]","[989.6454467773438, 1096.9818725585938]","[1024.447998046875, 1066.2724609375]","[630.6101989746094, 907.7781066894531]","[914.701416015625, 1017.6446838378906]"
230,"[593.7776794433594, 263.5835494995117]","[686.6781005859375, 906.5366821289062]","[1025.8272094726562, 1006.197509765625]","[489.12400817871094, 949.4327392578125]","[1022.5811157226562, 1058.2001342773438]","[567.240234375, 315.9364929199219]","[575.8309326171875, 950.6332702636719]","[551.3742065429688, 267.4354705810547]","[619.1636047363281, 907.8710021972656]","[1024.2738037109375, 936.4775695800781]","[989.7306823730469, 1099.5266723632812]","[903.3404235839844, 1017.1936950683594]","[606.8416748046875, 873.8734130859375]"
231,"[593.9266052246094, 262.85221099853516]","[965.8468627929688, 1080.752197265625]","[1020.6571960449219, 937.3013916015625]","[672.9841613769531, 907.2876586914062]","[989.2961120605469, 979.4637756347656]","[490.17234802246094, 945.3528442382812]","[994.0742492675781, 1036.7841491699219]","[567.3465576171875, 315.05572509765625]","[891.5235290527344, 1012.3917236328125]","[573.6337890625, 952.1937561035156]","[551.50634765625, 265.99794006347656]","[608.1806335449219, 905.5707092285156]"
232,"[594.5201416015625, 262.1915817260742]","[880.6382446289062, 1029.530029296875]","[927.1216735839844, 1053.3059387207031]","[1010.7002563476562, 935.4586181640625]","[661.0976257324219, 901.1691284179688]","[491.3417205810547, 945.7880554199219]","[962.3291320800781, 1012.5316772460938]","[947.8951721191406, 943.0763854980469]","[567.844482421875, 314.6033020019531]","[581.9211730957031, 959.2917785644531]","[552.0353393554688, 265.2478713989258]","[600.0807495117188, 899.8441772460938]"
233,"[594.9504089355469, 260.98645782470703]","[872.62744140625, 1031.3072204589844]","[659.1962280273438, 890.0624084472656]","[999.2687072753906, 935.7812194824219]","[492.9540557861328, 948.7270812988281]","[914.1979675292969, 988.5995483398438]","[567.8582763671875, 313.6266174316406]","[583.1171569824219, 962.78125]","[552.2198181152344, 264.73583984375]","[593.9438781738281, 895.8560791015625]","[888.8732299804688, 899.3750305175781]"
234,"[595.1358642578125, 260.02003479003906]","[863.7503051757812, 1021.0657043457031]","[664.1761779785156, 892.3554382324219]","[996.3271789550781, 935.3103942871094]","[493.7721862792969, 952.1191101074219]","[900.4721069335938, 970.134521484375]","[567.859619140625, 311.9514617919922]","[582.1875, 968.1717529296875]","[553.4634399414062, 262.57298278808594]","[603.0989379882812, 910.7091064453125]","[850.5390625, 881.3370361328125]"
235,"[596.3953857421875, 258.36116790771484]","[882.8987121582031, 961.0619812011719]","[842.0081787109375, 1017.0064392089844]","[663.2774047851562, 907.4578247070312]","[992.9456481933594, 935.6414184570312]","[493.12953186035156, 953.212646484375]","[568.7110900878906, 310.7663116455078]","[582.5667114257812, 968.3699035644531]","[553.9458312988281, 261.1003952026367]","[829.8854064941406, 881.0886535644531]","[599.5832214355469, 910.7975463867188]"
236,"[596.4243774414062, 257.03643798828125]","[868.209228515625, 975.5263366699219]","[658.3060302734375, 925.4153747558594]","[988.0426330566406, 938.1609497070312]","[493.26409912109375, 956.5662536621094]","[568.909912109375, 308.8242492675781]","[583.7757263183594, 970.900390625]","[554.6860961914062, 259.06763458251953]","[829.1280517578125, 894.7086791992188]","[598.9226684570312, 921.2110900878906]","[837.507568359375, 1025.5681457519531]"
237,"[597.4801940917969, 255.3121337890625]","[593.9915161132812, 895.6954650878906]","[885.2522888183594, 1039.2503051757812]","[859.0542907714844, 988.033447265625]","[666.3187255859375, 931.3495483398438]","[977.8975524902344, 933.8150024414062]","[494.4077606201172, 957.7597961425781]","[569.3792114257812, 307.0953674316406]","[585.1982727050781, 970.0355224609375]","[555.4268493652344, 258.1828079223633]","[823.5906677246094, 922.1341552734375]","[607.4252014160156, 938.569580078125]","[823.5165405273438, 1033.8473510742188]"
238,"[598.4030456542969, 253.8708038330078]","[886.7044372558594, 1039.0795288085938]","[830.9429931640625, 891.0597229003906]","[849.8302612304688, 1009.9137268066406]","[973.0276794433594, 932.4742126464844]","[497.52561950683594, 957.0323486328125]","[569.2461242675781, 304.79547119140625]","[583.5889587402344, 968.7330627441406]","[556.3735961914062, 256.1105041503906]","[822.0606689453125, 945.2562866210938]","[812.0323181152344, 1037.1319580078125]","[609.30126953125, 939.8009033203125]","[600.8523254394531, 895.9295654296875]"
239,"[598.9898681640625, 253.11587524414062]","[837.6026916503906, 882.7265014648438]","[853.7459716796875, 1013.4926452636719]","[837.4439392089844, 1063.701904296875]","[670.2906799316406, 910.573486328125]","[981.4064636230469, 945.5512390136719]","[498.70233154296875, 956.5040283203125]","[569.0716857910156, 303.26414489746094]","[584.7193603515625, 970.2134094238281]","[557.1547546386719, 255.5441665649414]","[606.5154724121094, 908.5451965332031]","[820.2400207519531, 951.8099365234375]"
240,"[600.5466003417969, 251.9013671875]","[841.0995178222656, 898.697998046875]","[872.7785034179688, 1032.474853515625]","[856.8305969238281, 1093.1929931640625]","[666.866455078125, 896.4756164550781]","[980.9077758789062, 952.7976989746094]","[501.02259826660156, 959.79931640625]","[569.7358703613281, 301.7898254394531]","[584.6242980957031, 970.320068359375]","[558.6565856933594, 254.50006103515625]","[605.5036010742188, 905.490234375]","[835.4937744140625, 969.0992431640625]"
241,"[600.4699401855469, 250.70529174804688]","[901.1839904785156, 1059.3832092285156]","[881.4757385253906, 1114.32958984375]","[656.4995727539062, 881.285888671875]","[985.3544921875, 959.5250854492188]","[502.6316375732422, 967.7635498046875]","[569.7886657714844, 300.82923889160156]","[582.7689819335938, 973.1660766601562]","[558.112060546875, 253.65457153320312]","[598.4385375976562, 898.2260437011719]","[865.8877563476562, 995.3215026855469]"
242,"[600.8248901367188, 250.73983764648438]","[875.1002807617188, 944.7972717285156]","[903.919921875, 1134.8118286132812]","[651.8756713867188, 886.537109375]","[987.3774719238281, 963.0354614257812]","[504.30140686035156, 976.4444885253906]","[933.4103393554688, 1073.2677001953125]","[570.4464416503906, 300.07432556152344]","[583.5965576171875, 973.3996276855469]","[558.8031616210938, 253.62820434570312]","[597.1815185546875, 906.9837341308594]","[893.4382019042969, 1028.4968872070312]"
243,"[601.3134765625, 250.4314956665039]","[894.9875183105469, 992.4524536132812]","[906.4775695800781, 1149.5243530273438]","[655.5751037597656, 896.525634765625]","[986.2895812988281, 963.4918212890625]","[507.4147033691406, 980.9811401367188]","[939.4144287109375, 1062.961181640625]","[570.7441101074219, 299.41603088378906]","[558.7284851074219, 252.78411102294922]","[600.0718078613281, 915.9744262695312]","[585.9234008789062, 973.80908203125]","[899.0638122558594, 1056.2206726074219]"
244,"[601.64501953125, 250.1603012084961]","[899.7262573242188, 1153.2925415039062]","[663.2728881835938, 922.4648742675781]","[982.9937133789062, 957.08447265625]","[504.7864227294922, 980.099609375]","[910.4112854003906, 1024.9942321777344]","[570.8228149414062, 299.10015869140625]","[558.5531005859375, 252.4388427734375]","[605.4985656738281, 929.1549072265625]","[587.8614807128906, 978.111328125]","[893.5606384277344, 1073.9541625976562]"
245,"[601.7267761230469, 249.55320739746094]","[901.49267578125, 1122.484619140625]","[879.513916015625, 1150.3975219726562]","[667.69677734375, 942.5468444824219]","[973.6877746582031, 952.8126525878906]","[504.16929626464844, 975.2483520507812]","[570.8205871582031, 298.7408142089844]","[848.2017822265625, 1056.1788330078125]","[589.2154235839844, 978.8984375]","[558.4119262695312, 252.09437561035156]","[609.0793762207031, 937.8131713867188]","[883.958740234375, 1084.8366088867188]","[601.1775512695312, 900.1520385742188]"
246,"[601.8613891601562, 249.37562561035156]","[871.1383361816406, 1096.0645141601562]","[841.1985778808594, 1132.7733764648438]","[669.6533813476562, 943.6010131835938]","[968.28076171875, 950.9909973144531]","[503.6843566894531, 969.6802062988281]","[570.6486206054688, 298.6862487792969]","[854.6528625488281, 1027.4767761230469]","[558.6123352050781, 252.20134735107422]","[602.8731079101562, 916.3064575195312]","[595.0615844726562, 970.8370056152344]","[860.2649230957031, 1067.2533569335938]","[600.0215454101562, 905.6934204101562]"
247,"[601.7980346679688, 249.4243621826172]","[601.0241394042969, 906.2602233886719]","[849.5840148925781, 992.8969421386719]","[839.8151245117188, 1075.475830078125]","[668.7408752441406, 930.8947448730469]","[801.1041870117188, 1104.2044067382812]","[979.3344421386719, 952.0113220214844]","[502.3149719238281, 963.7421569824219]","[570.6734313964844, 298.4632568359375]","[558.4783935546875, 252.12889862060547]","[609.5188598632812, 922.9792175292969]","[590.8018493652344, 975.72705078125]","[806.055419921875, 1034.6609191894531]"
248,"[601.5606079101562, 249.9400634765625]","[834.963134765625, 1043.6041259765625]","[797.6307067871094, 1089.111328125]","[668.9018249511719, 904.2174377441406]","[978.0122680664062, 952.5725708007812]","[500.5662536621094, 958.468017578125]","[570.4626770019531, 298.7692108154297]","[558.8258056640625, 251.60299682617188]","[784.1359558105469, 998.4732971191406]","[611.0815734863281, 923.1315307617188]","[589.0742492675781, 975.8215637207031]"
249,"[601.2540893554688, 249.31333923339844]","[813.3993530273438, 930.8667297363281]","[819.0881958007812, 1055.2488708496094]","[791.6963806152344, 1095.5003662109375]","[668.6463317871094, 884.3788757324219]","[973.0906982421875, 947.7349853515625]","[500.25946044921875, 961.4286193847656]","[570.2657470703125, 298.4082794189453]","[592.2209167480469, 979.3571166992188]","[558.4316101074219, 251.4676971435547]","[785.1260070800781, 989.9452819824219]","[606.2576904296875, 915.6282348632812]","[610.0960998535156, 919.2381896972656]"
250,"[600.6402282714844, 249.41556549072266]","[594.2659912109375, 909.2691955566406]","[823.1921691894531, 934.6241455078125]","[820.1269226074219, 1044.3647766113281]","[677.1766967773438, 887.0734252929688]","[793.5317993164062, 1087.97998046875]","[973.9124450683594, 950.4346923828125]","[501.72496032714844, 963.537353515625]","[843.9320373535156, 1057.1793212890625]","[569.745361328125, 298.67906188964844]","[595.4534301757812, 980.4587097167969]","[557.8984069824219, 251.72258758544922]","[785.6504516601562, 990.968505859375]","[627.1888732910156, 920.0852355957031]"
251,"[600.0357360839844, 250.58658599853516]","[596.2002868652344, 890.4590148925781]","[834.4584045410156, 1041.7736511230469]","[802.1575012207031, 1085.42138671875]","[687.4953308105469, 906.7654724121094]","[968.7045288085938, 951.1282958984375]","[500.60121154785156, 963.218994140625]","[568.9720153808594, 300.352783203125]","[599.9258728027344, 972.9481811523438]","[557.212646484375, 252.6076889038086]","[792.9951782226562, 982.8520202636719]","[620.5910949707031, 916.1175537109375]"
252,"[598.9461669921875, 250.67137145996094]","[602.6632690429688, 879.1563720703125]","[841.0904846191406, 916.1639099121094]","[855.7549743652344, 1033.6419372558594]","[829.2532348632812, 1086.1953735351562]","[688.0849609375, 915.4000854492188]","[963.9456176757812, 945.3778686523438]","[496.97218322753906, 957.3662719726562]","[568.5776977539062, 300.5340576171875]","[597.0308227539062, 960.6200866699219]","[556.2816162109375, 253.40769958496094]","[618.8558654785156, 911.889892578125]","[620.07470703125, 921.3003540039062]","[809.2847900390625, 976.462890625]"
253,"[597.8835754394531, 251.77056884765625]","[822.7030334472656, 900.4915771484375]","[860.7183227539062, 1024.6977233886719]","[839.5570678710938, 1074.7626953125]","[689.7970275878906, 918.9046630859375]","[972.1414184570312, 940.7747192382812]","[498.04376220703125, 953.8910217285156]","[567.4310913085938, 301.5403137207031]","[555.0697021484375, 254.63489532470703]","[604.5619506835938, 882.0210571289062]","[588.6119384765625, 957.1934509277344]","[816.9064025878906, 966.7091979980469]"
254,"[597.1234436035156, 252.18497467041016]","[601.6990661621094, 892.844970703125]","[801.1292114257812, 871.7008666992188]","[854.1254577636719, 998.5952758789062]","[824.8985595703125, 1051.8684997558594]","[689.9060668945312, 924.8047180175781]","[981.1743469238281, 935.0115356445312]","[496.6830139160156, 951.2010192871094]","[567.3326416015625, 302.5517120361328]","[579.9030151367188, 957.7264099121094]","[554.7911682128906, 254.87725830078125]","[621.0884399414062, 913.5245666503906]","[802.1697387695312, 939.5253601074219]"
255,"[595.8073425292969, 253.75411224365234]","[838.5559997558594, 976.8836669921875]","[695.0398559570312, 920.1567687988281]","[981.996337890625, 931.3772888183594]","[496.17071533203125, 951.243408203125]","[855.4900207519531, 1011.3199157714844]","[566.4512023925781, 304.0233459472656]","[579.4452209472656, 956.7417297363281]","[553.0390014648438, 255.81304931640625]","[786.8536987304688, 906.7579040527344]","[607.6617126464844, 903.3759765625]","[812.9999694824219, 1024.8785095214844]","[630.3892517089844, 932.8079833984375]","[641.9618835449219, 912.0196228027344]"
256,"[595.9091186523438, 255.4875717163086]","[703.9332275390625, 920.4381713867188]","[648.3240356445312, 934.2552795410156]","[985.1776428222656, 933.940185546875]","[497.00987243652344, 954.999267578125]","[855.4381408691406, 1017.0895690917969]","[566.1665344238281, 305.70916748046875]","[838.5525512695312, 955.5165710449219]","[586.49609375, 967.302978515625]","[552.6780090332031, 257.18592834472656]","[779.9100036621094, 872.4731140136719]","[606.0112915039062, 917.2193603515625]","[807.10205078125, 1005.529052734375]"
257,"[595.1549682617188, 256.8047637939453]","[853.656494140625, 1019.7881469726562]","[711.6391906738281, 926.2265319824219]","[981.9759826660156, 934.1328125]","[496.1192321777344, 958.2160034179688]","[566.4658813476562, 307.35557556152344]","[844.6982116699219, 947.8887329101562]","[596.7328491210938, 979.6956481933594]","[552.5012512207031, 258.7280807495117]","[791.2095031738281, 863.4945983886719]","[612.7769775390625, 906.4584045410156]","[806.1917114257812, 993.8038940429688]","[653.9888610839844, 939.127197265625]"
258,"[594.5541381835938, 257.52166748046875]","[848.7967834472656, 1025.3114318847656]","[716.95068359375, 923.9943542480469]","[977.924560546875, 934.8008728027344]","[497.5836639404297, 959.6632080078125]","[565.9652404785156, 308.3333435058594]","[853.2870178222656, 953.0372314453125]","[614.8792114257812, 978.1799621582031]","[551.3076171875, 259.9609832763672]","[806.3287353515625, 864.7789001464844]","[610.8697814941406, 904.380126953125]","[815.8486022949219, 995.3316650390625]","[653.0265808105469, 937.8763122558594]"
259,"[592.8621520996094, 258.32251739501953]","[858.5824279785156, 991.5613098144531]","[714.6637573242188, 913.4517211914062]","[657.7388916015625, 934.8105163574219]","[983.2166442871094, 937.236328125]","[498.4548797607422, 961.0029602050781]","[925.3721313476562, 1037.6041259765625]","[565.8522033691406, 309.35406494140625]","[550.75927734375, 261.3551025390625]","[835.5047302246094, 899.6106567382812]","[605.591796875, 909.1540222167969]","[823.9423522949219, 1020.4988403320312]"
260,"[592.0912170410156, 259.1354064941406]","[894.8820495605469, 1017.7040100097656]","[857.9434814453125, 1044.5623474121094]","[709.2648010253906, 907.0769653320312]","[989.813720703125, 937.8913879394531]","[497.46421813964844, 957.4399719238281]","[565.7207946777344, 310.9858093261719]","[550.1977233886719, 262.89610290527344]","[604.856201171875, 905.8510131835938]","[652.9931335449219, 930.0865783691406]","[883.6684265136719, 942.0267944335938]"
